premise	hypo	label
Oh yeah they do that i mean in north texas they do that kabisa where you know kama unataka kwenda kwa hii particular movie ama concert or a day thing the big thing down hapa ni rodeos uh kama wewe	Najaribu kupata bei za day wakati naweza .	neutral
Katika miaka nane iliyopita , shule hiyo ya zaidi ya milioni $ 88 ya majengo halisi katika sehemu ya allston ya boston bila kudzihirika utambulisho wake kwa wauzaji watarajiwa .	Katika miaka nane iliyopita , shule hiyo ya zaidi ya milioni 88 katika mtaa halisi katika sehemu ya allston ya boston wakati imebaki kabisa hata kwa wanafunzi wake wenyewe .	neutral
Uh it ' s but there ' s so many people you get so many different comments like well you should have well i should have to have to do this or i should have to do that na hii mambo ingine yote sitaki pata na	Maoni yanaonekana kutofautiana .	entailment
Um-hum kumbe u figure one of this days unaenda kurudi kuwa engineer ndio wewe	One of these days , utarudi kusoma	neutral
Kwa upande wa waterfront ; hutoa mazingira rasmi zaidi na eneo kuu la kukamata machweo .	Ina mtazamo mkubwa wa machweo .	contradictory
Kuwa na uhakika kwamba kipengee chochote cha needlework ni makala halisi ( kama kinyume na leta au kipande cha mashine ) , tafuta muhuri wa muunganisho na m , nembo ya ibtam yaani ni na institut de bordado , tapecaras e njiani ? ? sanato da madeira ( taasisi ya madeiran kuchuku , tapestry , na handicrafts ) , shirika rasmi la kisiwa ambacho lina showroom / makumbusho juu ya rua visconde de anadia , 44 .	Kuna muhuri wa kuonyesha uhalali .	entailment
Hata hivyo , ujasiri wangu katika yeye , ambayo kwa wakati mmoja alikuwa na waned , alikuwa kabisa tangu imani yake katika innocence ya alfred inglethorp alikuwa been sana .	Nilihisi muuaji wa kweli sasa unafaa kuwa rahisi kubaini .	neutral
( kamusi ya kohler kwa ajili ya accountants ) mamlaka ya mkataba - mamlaka ya mkataba ni seti ndogo za mamlaka ya bajeti .	Mamlaka ya mkataba lazima kuwa na mamlaka ya kifedha .	neutral
Kampuni hiyo mara moja ; , poirot rose kutoka kwenye kiti chake kwa hewa ya lecturer maarufu , na akainama kwa heshima kwa hadhira yake .	Poirot rose kutoka kwenye kiti chake , akainama na kuanza akihutubia hadhira .	neutral
Itakuwa ni raha dressing jane	Dressing jane itakuwa enjoyable	entailment
Engakuji ni hekalu kubwa zaidi la hekalu ; mara nyingi wracked na moto na tetemeko la ardhi , 17 kati ya majengo ya asili ya 46 na .	Hakuna majengo ya asili katika engakuji bado zimebaki .	contradictory
Katika kutekeleza mahitaji haya , sababu zifuatazo zinaweza kushawishi tathmini ya auditor ya udhibiti	Ushawishi wa sababu zifuatazo inawezekana .	entailment
Kwani wanaishi karibu na	Kwani nyumba yao iko karibu hapa ?	entailment
Historia kumuasi sheria .	Sheria ni dhaifu wakati wa kuzungumza kuhusu yaliyopita na siku zijazo .	neutral
Sasa wahafidhina ni nyuma	Wahafidhina ni sasa .	entailment
Uncompromising vel ? portrait portrait wa austria wa austria wa austria ; el nguvu kristo kristo kwenye ribera poa poa poa poa poa poa .	El greco alikuwa mchoraji maarufu zaidi wa kihispania ambao kazi yake ilikuwa ya kidini mara nyingi .	neutral
Je , kuna miunganisho nzuri ya barabara kati ya sant antoni na wote both ? rida na calebadella , kwa matokeo ambayo yote both sasa been .	Pamoja na miunganisho ya barabara nzuri , zote mbili na .	entailment
And if you want to know you can ' t have any mashangao you know you can ' t know you but you can ' t know you but you can ' t know you but you can ' t know you can ' t know you can ' t know you but you know	Unaweza kuwa na mguu wa bili iwapo wewe huduma yoyote unayotaka .	entailment
Maduka ya watu binafsi ni tena , lakini unaweza kutembelea kiwanda cha hariri cha hariri , mmea wa kauri , na kituo cha sanaa cha watu foshan , ambapo unaweza kuona wafanyakazi kufanya mataa wa kichina , michongo , vitabu vya kupaka rangi , na kukata designs ya vingi kwenye karatasi .	Wafanyakazi kuchonga michongo na vitabu vya rangi kwa shauku kubwa .	neutral
Kwa kweli , sir ernest , waliandamana jaji , maswali haya si muhimu. sir ernest akainama , na kupigwa risasi mshale wake lilifanyika .	Sir ernest kufuru kichwa chake kidogo , na kuendelea .	entailment
Nyumba ni ndogo na rahisi , kwa chumba kimoja , jikoni kidogo , na wanandoa wa vyumba vya kijamii .	Nyumba ni kubwa sana na atatufikia juu ya vyumba kumi , jikoni kubwa , na pool kamili ya olimpiki .	contradictory
Uongo una glories yake , lakini stara ni squalid tu .	Kuficha vitu ni chafu tu , ilhali kuna glory in fiction	entailment
Um but i think in time come you ' re going to see that happening you ' re going to see um ambapo watu wa hatari lipa premium lakini wao njia ya prove	Wange muda fulani kabla ya hatari ya watu wa juu kuanza kulipa premium .	neutral
Kuna watoto wanahitaji kuwa ?	Hakuna watoto ever want to be burudani	contradictory
Kwa matumaini , mtaa wa ukuta will hatua za hiari ili kushughulikia masuala haya kabla ya kulazimishwa kufanya tendo .	Mtaa wa ukuta ni na masuala , hayo yanahitaji kushughulikiwa .	entailment
Sawa pro football i like two teams one the new york giants na wa pili ndio raiders	Giants wa new york na raiders ni timu zangu pendwa katika mpira .	entailment
D kushangaa na sasa amekubali ; alimaanisha pata hapa katika nafasi ya kwanza na alikuwa na uhakika wa uhakika angeweza .	Ofisi ya madaktari ilikuwa sehemu ya kutisha na alikuwa anataka nje .	neutral
Yeah it ' s strange coz well it ' s not strange coz i use to be the same way and i ' m even to this day unajua mboga zingine kweli sana lakini ukisoma sana maelezo hiyo hii ni njia ya afya ya kwenda unajua na hii ndio mwili yako inataka hii ni nini mwili wako kweli na wakati what ' s the real reason your dish i know i know it ' s for taste coz i ' m boy am i a taste person but	I ' m a taste mtu na mboga zote taste very nice unlike other aina of food	contradictory
Katika maeneo ya umma kuna jimbo moja ambalo hufanya hivyo by the way	Katika maeneo ya umma hakuna sehemu yoyote ambayo hufanya hivyo	contradictory
Mara moja , las vegas showrooms walikuwa na burudani bora headliners , wachekeshaji , maonyesho ya uzalishaji , na kucheza wasichana ambao wanaweza kuwa kwa bei ya chini kabisa .	Kutokana na mfumuko wa bei na thamani ya uzalishaji , vegas ya las vegas sasa gharama zaidi kuona .	neutral
Uh stick on those things and they can just all that ' s all they have to do i mean hiyo wange pesa kubwa ya pesa na	Ni pesa nyingi kwa tu kwa hizo vitu .	entailment
Tumeenda kwenye safari sisi mito	Zaidi ya kuoga katika mito , pia tumeenda spa na saunas .	neutral
Katika bara la bara , uvamizi wa hata umuhimu mkubwa wakafuata mwaka 1580 , wakati philip ii ya spain akasema mfalme wa ureno na waliandamana majeshi yake katika mpakani .	Philip ii ya spain , portugal	entailment
Hii inahusisha asubuhi au mchana wa nadharia na kazi ya maji ya chimba , kukupa fursa ya kujaribu mbinu za msingi kabla ya , kozi kamili ya maji .	Huwezi kupata nafasi ya kujaribu mbinu za msingi kwa theory au chochote .	contradictory
Mikakati imekamilika chini ya awamu i ya mpango ni pamoja na	Hakuna awamu ya 1 ya mpango kama ni kwa hatua moja .	contradictory
Naam , niko vizuri. nina uhakika kwa	Kwa hakika mimi ni katika wanao fanya shaka .	entailment
I think i ' m a of the of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the	Katika miaka michache iliyopita , hakuna mtu ana pesa yoyote ya ti .	contradictory
Lakini nini kwa kile yeye ni neno la mtu yeyote .	Mada yake ilikuwa wazi sana .	contradictory
Unajua na kushikilia juu ya jaribio	Imetolewa na hakuna kesi	contradictory
I juu chini .	I imeisha .	entailment
Endelea pamoja na barabara hii ili kufikia mji mzuri wa pwani wa molyvos ( pia inajulikana na jina lake la kale , mithymna ) , eneo maarufu kwa watalii .	Molyvos is a run down town in the center of wakanda , sio maarufu kabisa na watalii .	contradictory
Kwa jaribio la uchunguzi , unyerere ya juu zaidi ni parameta kutamba zaidi .	Walitaka kuwa na unyerere ya chini .	contradictory
Je , wachezaji wengine wa ufunguo wako na uhusiano gani na kushindwa kwa uwajibikaji huu ?	Hakuna mtu alikuwa na wasiwasi kuhusu kushindwa .	contradictory
Katika kivuli cha violet cha asubuhi , ca ' daan aliona adrin amesimama kwenye rawe katika mazoezi ya upanga .	Adrin alikuwa usiku kama swordsman kukimbizwa baada ya yeye kuwa wengi walijua kama ca ' daan .	contradictory
I bet hata paka wangu angeweza kufanya hivyo .	Paka wangu huenda labda kufanya hivyo kwa sababu ni kipaji .	neutral
Mashariki ya mtakatifu-jean-de-luz ni ascain , na mraba wa kijiji amezingirwa na enchanting nyumba za karne 17 na kanisa la kawaida la mbao .	Kanisa alikuwa katika karne ya 20	contradictory
Akasema : ewe musa ! hakika wewe ni katika wanao fanya shaka .	Yeye tu jambo kuhusu pasua anga .	contradictory
Lorenzo the great and brother giuliano uongo katika makaburi rahisi chini ya madonna ya businge na mtoto , alibanwa na sanamu za msanii mdogo wa familia ya patron watakatifu cosmas na damian .	Lorenzo na giuliano walikuwa na moja kwa moja .	entailment
Wao mara kwa mara kwa wiki .	Wao on my own kwa majuma	contradictory
Ina wafanyakazi wa takribani wafanyakazi 100 , ikiwa ni pamoja na wanasheria na wafanyakazi wa kuunga mkono , katika ofisi za tawi 10	Matawi ya 10 ilikuwa na karibu na wafanyakazi 100	entailment
Kwanza sisi concentrationresponse tatu mbadala ( c-r ) kazi ya kukadiria vifo vya mapema incidence .	Hakuna kazi za cr walikuwa kwa incidence .	contradictory
Yote sisi ni kuwa deni wawili wa kwanza amegawanyika kushiriki kwa dola za $ 125	Deni mbili za kwanza amegawanyika ushiriki zao sahihi .	entailment
Hata hivyo , ushahidi mdogo baki katika kipindi hicho baadhi ya kauri katika makumbusho , athari chache , mtandao wa umwagiliaji wa umwagiliaji .	Kuna evidence kidogo imebaki ya hiyo enzi	entailment
, maafisa wa ujuzi wa chief au maafisa wa ufundi wa chief , kwamba diffuse wajibu katika mameneja kadhaa wa kiwango cha senior .	Maafisa mkuu mara nyingi sambaza wajibu wao kati ya mameneja wa kiwango cha mwandamizi .	entailment
Oh no well i don ' t find a lot of time tv and a lot of the time i find it during the day when i ' m rocking my little gal kulala so nawatch mengi ya marudio old shows	Nafurahia kutazama marudio ya zamani kwa sababu i calming .	neutral
Ili will kwa kodi na kile wewe	Pengine utapata pesa kubwa zaidi .	neutral
Smart annie hakuwa na evidence	Mwerevu annie hakuwa na ushahidi .	entailment
Ndiyo , mistuh reese , suh ?	Mtumwa aliongea bw. jaivah .	neutral
Katika moyo wa kamnadia , grandy mdogo patakatifu mara moja uliofanyika barque takatifu ya njeri mwenyewe .	Njeri ako na patakatifu	entailment
Viwango vya nyumbani vya huduma za posta kwa ajili ya darasa la kwanza na kipaumbele kwa usambazaji wa barua ya ndani ilivyofafanuliwa hapo juu .	Viwango vya nyumbani vya usps kwa kipaumbele na barua ya kwanza ya darasa alikula ilivyofafanuliwa hapo juu .	entailment
Je , unapenda um na gombo yoyote katika yote ?	So wewe mwamba na roll ?	contradictory
Chumba cha chumba cha chumba , grill , pub	Ina chumba cha chumba cha chumba lakini hakuna grill .	contradictory
Una nini , rafiki yangu , alilia , kwamba wewe baki hapo kama , vipi ? , ah , ndiyo , ya ? i kwamba nilikuwa naogopa obliterating .	I didn ' t say anything wakati hiyo swali	contradictory
Lakini kipindi hicho wange makumbusho kuchukua kwa bidii , mara nyingi utata katika ulimwengu wa sanaa .	Jumba la makumbusho kwani kuonekana kwa karibu zaidi katika sehemu yake katika ulimwengu wa sanaa .	neutral
Lakini utapata wavuvi , wengi ambao ni watoto wa moja kwa moja wa mamluki wa mamluki king charles iii kuokolewa kutoka kwenye uhamisho wa kisiwa cha tunisia cha tabarka , kwa jina hilo .	Kisiwa cha tabarka ni sehemu ya uturuki .	contradictory
Na wakati sisi watu kutoa figo kwa mtoto wao , sisi kwa moyo wao .	Kila mara huwezi kuchangia viungo kwa mtoto wako .	neutral
Unbar , francisco ! anaitwa in spanish	Yeye francisco kwa spanish	entailment
Tume ni kupendekeza tafsiri ya amri hiyo matokeo kama hayo , absent dhamira ya kongamano la moja kwa moja kwamba mizigo kama hiyo kuwa .	Isipokuwa congress anaonyesha dhamira ambayo mizigo kama hiyo kuwa , tume wamechukia kupendekeza tafsiri ya amri hiyo matokeo hayo .	entailment
Nani angeweza kuwepo ?	Spika hajui ni nani	neutral
My wife and daughter ndio wanafanya riley	My grandma and shosh ' s lesbian mpenzi wanafanya riley	contradictory
Chukua safari ya backwaters kupitia lagoons na kuzunguka kwenye vijiji vya kisiwa .	Safari za backwater ni maarufu katika eneo hili .	neutral
Matumizi ya pombe na trauma	Trauma ni sababu ya matumizi ya matumizi ya pombe .	neutral
Katika utamaduni ambapo xena na hercules na maonyesho ya televisheni , ni furaha zaidi mbali kuwa wewe ni shujaa wa migunareturns kufanya biashara ya biashara kuliko ni kuwa wewe ni pudgy wa pudgy ambao uthubutu zaidi ni kwa. worded memo .	Xena na hercules wote na maonyesho kwenye cbs .	neutral
Laibson ' s imperfect altruists sura mbali na tatizo la subtler -- wao tu gharama na manufaa , wao katika michezo ya mkakati dhidi ya nafsi zao za baadaye .	Laibson ana watu wachoyo hiyo	contradictory
' lakini kama ... '	Lakini kama	contradictory
Ushindi huo alileta machozi kwa macho yake , bila shaka , na ilisababisha simu kwa mama nchini india .	Alimuita baba yake baada ya kupotea , kutabasamu kama she .	contradictory
Kipindi cha new york times ' janet maslin anasema filamu hiyo hufanya kazi kwa sababu ni ubunifu -- nyota zake , matt dillon na gary sinise , emulate wahusika katika watuhumiwa wa kawaida , ambao anatoa fursa za ajabu za those .	Filamu stars matt dillon na gary sinise	entailment
Kampeni ya kiislamu ya kizuiacho alikuwa na wakili wa bombay wa london , muhammad ali jinnah .	Muhammad ali jinnah alienda london kwa kampeni ya kizuiacho .	contradictory
It ' s it it ' s it ' s ajabu expensive than ni	Ni ghali zaidi hiyo njia	contradictory
Magari yanajumuisha malori madogo .	Malori madogo sio magari makubwa .	neutral
Uko salama kabisa. pumzi yake ilifikia kawaida zaidi , na rangi alikuwa kwa mashavu yake .	Alianza kupata nafuu kutoka kwa mshtuko wa taratibu alikuwa gone .	neutral
Labda hivyo labda um	Pengine ndio hivyo hivyo !	entailment
Baada ya kushindwa kwa mapema , afungeeee sasa hutoa majibu muhimu kwa ulimwengu .	Afungeeee imeshindwa mapema becuase wao ya ya kutosha .	neutral
Naam , wote kuja kutoka chini kutoka chini .	Wao mgongo kutoka chini	entailment
Maktaba iliyo na ruzuku ya kiwango cha juu cha halali cha kiwango cha juu cha asilimia 90 bado wange kulipa muswada wa intaneti wa kila mwezi wa $ 186 .	Maktaba ina ruzuku ya juu zaidi ya 90 % kwa matumizi ya matumizi .	neutral
Na mimi sijawahi kuwa katika mji wa ligi ya mtoto hadi i dallas tulikuwa mji wa ligi ya minor wakati i hapa hamsini tisa na mara moja nilinunua tiketi za msimu wa uh , kwa darasa la triple a uh , dallas rangers	Dallas ilikuwa kila mara katika major .	contradictory
Tu tu .	Ni guess tu	entailment
Span ya mwongozo wa huduma za kisheria .	Span ni mwongozo used kwa mpango wa huduma ya kisheria .	entailment
Yeah i think they did a pretty good job but they didn ' t follow it exactly but wao unajua do it haki	Wao rendition mzuri	entailment
Wananchi wa marekani wa marekani wana haki ya sitampongeza kwa ajili ya na watu mifano ya akakuzidisheni na huru sera ya kuiga .	Wananchi marekani ni wenyewe wenyewe .............	entailment
She always says the right thing , does the right thing , vaa nguo ya kulia	She , anasema , na kuvaa kila kitu kikamilifu , mara kwa mara .	entailment
Achana na mto kwa ufupi wa mzunguko mashariki kote talcy , na kanisa lake la kirumi na karne ya 13 ya thizy , kabla ya kumaliza safari yako katika montr ? ? al .	Ni hiyo mto kwa ufupi kabla ya kumaliza safari yako pale montréal .	entailment
Yeah na mimi unajua i think defence kweli ni ile shinda imeshinda uh in the long run unaeza kuwa na the best half back there is or the best nusu but kama hawana block labda hawawezi fanya kitu	Nadhani ulinzi mzuri ni jambo la muhimu sana unahitaji kushinda michezo .	entailment
' umeua deri. madume '	. bado hai	contradictory
Siku kumi na mbili baadaye , i made my second	Ilichukua siku kumi na mbili kufanya nyingine .	entailment
Idadi ya arawak na , , kwa hivyo kihispania walianza kuleta watumwa kutoka afrika kufanya kazi katika nchi ; waafrika wa kwanza walifika mwaka 1517 .	Kihispania ilikuwa na wingi wa arawak kutumia kama watumwa .	contradictory
Na furahia maumbile na aina ya mpake stress za maisha ya kila siku i ' d always	Napenda kwa kwa maumbile na de-stress	entailment
But i don ' t ever feel the need to dress that vizuri i don ' t have to travel that far to work what what about uh nguo zako wakati wa majira ya baridi hapo juu	I kamata ndege kwa ..	contradictory
Mrs. vandemeyer , she , 20 kusini audley majumba .	20 kusini audley majumba ni kitabu ambacho bi vandemeyer soma .	entailment
I ' d call it tarehe mbaya	I ' d zingatia it a bad date coz msichana alikuwa rude kwa waiter	neutral
Jadi ni kisiwa cha maskini , watu wa asili ana kwa furaha katika maisha mapya ya msimu ambao ana proserity , na njia za zamani na kabisa .	Njia za zamani za watu wa asili ana kabisa kabisa .	entailment
Kwa wasafiri wa focusing kutafuta utangulizi wa kusini , matuzo ni matajiri .	Kwa wale nani usalama zaidi , chaguo zingine zinapatikana .	neutral
