premise	hypo	label
Tôi tôi là tôi không thực sự ấn tượng với ý tôi là tôi đã sống ở đức trong ba năm tôi tôi đã được tôi không ấn tượng với trượt tuyết bây giờ tôi thích tôi thích những người khác bạn biết mùa đông thể thao nhưng tôi không thực sự thrilled về họ	Tôi không phải là một fan hâm mộ của thể thao mùa đông .	entailment
Đó là một sự cam kết với giáo dục chung -- Một chuỗi các khóa học có ý định phát triển suy nghĩ quan trọng trong một loạt các bộ môn -- Để đối lập với các chuyên môn về sớm .	Tập trung học tập trung học là phát triển kỹ năng suy nghĩ quan trọng của học sinh .	entailment
Về lý thuyết tỷ lệ kinh tế trong giao hàng không phải là công ty cụ thế .	Tỷ lệ kinh tế là linh hoạt .	neutral
Lưu trữ quốc gia đại diện cho tài nguyên có sẵn cho đầu tư để thay thế các nhà máy cũ và thiết bị và để mua nhiều hơn và tốt hơn thủ đô hàng hóa	Các nhà máy cũ và thiết bị không bao giờ thay thế , ngay cả khi có tiền tiết kiệm quốc gia .	contradictory
Những người khác phàn nàn rằng các siêu sao đang ở trên đồi , và đang đi ra ngoài những công việc tầm thường .	Không ai phàn nàn về các siêu sao cả .	contradictory
Hợp tác với methodologists nghiêm là quan trọng , nhưng những người tham gia phải tập trung vào những gì có thể được hoàn thành đặc biệt trong thiết lập ed .	Làm việc với sự nghiêm trọng methodologists là quan trọng .	entailment
Bạn biết những nghiên cứu nhân khẩu học của họ mà họ làm cho bạn biết rằng IQ của tất cả mọi người đã làm rơi đột ngột hoặc một cái gì đó	Các nghiên cứu cho thấy IQ của họ tăng lên rất nhiều .	contradictory
Không có sự hỗ trợ của tổ chức tài chính liên bang , các quản lý chương trình có thể không thể xác định hoặc bảo vệ chi phí được liên kết với hoặc lợi ích bắt nguồn từ hoạt động của chính phủ	Tổ chức tài chính liên bang là nguồn thông tin tốt nhất cho các nhà quản lý chương trình .	neutral
Liên bang đã có khoảng 4000 thành viên ở Canada .	Có 100 thành viên trong liên bang đang sống ở Canada .	contradictory
Nhưng sau đó chúng tôi bắt đầu xem nó và như những người mới khá tuyệt bởi vì họ nhận được như ơ như đặc biệt thích đặc biệt là những thứ như đm với tâm trí của bạn	Những người mới có những thứ có thể làm tình với tâm trí của anh .	entailment
Năm 2000 , gnp được ít hơn gdp bởi vì thu nhập biên lai từ phần còn lại của thế giới đã được ít hơn các khoản thanh toán của Mỹ cho phần còn lại của thế giới .	Chúng tôi đã trả tiền nhiều hơn cho phần còn lại của thế giới hơn cả phần còn lại của thế giới nhận được trong thu nhập .	entailment
Anh có gợi ý gì cho chúng tôi trước khi chúng tôi dọn dẹp không ?	Bất cứ điều gì chúng ta nên biết ?	entailment
Và họ tiếp tục lấy thêm tiền của chúng tôi , những người và có được và họ không có bất kỳ sự khuyến khích nào để làm việc nếu chúng tôi chỉ lấy phần trăm của nó	Mọi người có rất nhiều động lực để làm việc bởi vì họ mang về nhà mỗi xu kiếm được .	contradictory
Họ phụ thuộc vào những nguyên tắc lớn thứ hai của bệnh lây nhiễm , và có vẻ như được gói lại với một số loại hiệp hội thông qua các dấu hiệu và nhà cửa và các khóa học của các hành tinh .	Các dấu hiệu , ngôi nhà và các khóa học của các hành tinh có một tác động lớn vào cuộc sống hàng ngày .	neutral
Tôi đoán rằng tài chính kế hoạch tập luyện bây giờ chúng tôi đã có nó trong khoảng bốn năm ở đây đã nhận được doanh nghiệp của chúng tôi và và cuộc sống của chúng tôi trong dòng làm thế nào để quản lý thẻ tín dụng làm thế nào để đặt phí nói cho bạn biết tiền thị trường và loại thứ này	Các kế hoạch tài chính không hỗ trợ những người có vấn đề liên quan đến thẻ tín dụng .	contradictory
Richardson cần phải đưa picasso vào một nghệ sĩ nghiêm túc và một người đàn ông đáng kính ( thay vì những con người thơ mộng truyền cảm hứng mà anh ta thực sự là ) Deforms , trên tất cả , tài khoản của anh ta về mối quan hệ của picasso với phụ nữ , anh ta viết	Picasso là một quý ông và không phải là một thằng ranh con .	contradictory
Uh , chào mọi người , ' Daniel Đã nói là ngoan ngoãn .	Daniel Chào đón tất cả mọi người mặc dù anh ta rất nhút nhát .	neutral
Oh um , tôi đã nói chuyện với ai đó về san antonio	Tôi đã nói chuyện với ai đó về Dallas .	contradictory
Một buổi sáng mù mịt làm cho hiện trường thậm chí còn nhiều hơn nữa trong quá khứ .	Một buổi sáng mù mịt ở Paris mang đến cho bạn những hình ảnh cổ xưa của những thời gian trôi qua .	neutral
Do chi phí giao hàng này trong u . S. , bưu điện của các khu dân cư lớn nhất ở khu dân cư cao hơn nhiều so với các mờ của các khu dân cư lớn nhất của nước pháp .	Mật độ bưu chính đề cập đến số lượng thư rác được giao trong một khu vực đã được đưa ra .	contradictory
Các cuộc đua được tổ chức giữa tháng tư và tháng mười hai tại cái bạc gần bakerky , 15 km ( 9 KM ) về phía Tây Istanbul .	Có những cuộc đua từ tháng tư đến tháng mười hai tại veliefendi bạc .	entailment
Tác phẩm của anhydrous amoniac tại hoa kỳ năm 2000 đã được khoảng 17,400,000 Tấn ( tương đương với Anhydrous ) với sự tiêu thụ rõ ràng của 22,000,000 tấn và khoảng 4,600,000 gặp nhau qua web nhập khẩu , như được hiển thị trong một 2001 ấn bản của hoa kỳ	Chúng tôi không sản xuất bất kỳ anhydrous ammoniac mỗi năm .	contradictory
Oh yeah họ làm điều đó tôi muốn nói trong ở Bắc Texas họ làm điều đó khá một chút nơi bạn biết nếu bạn muốn đi đến bộ phim hoặc buổi hòa nhạc đặc biệt này hoặc một điều được giảm giá ở dưới đây là rodeos uh nếu bạn	Tôi cố gắng để được giảm giá khi có thế .	neutral
Trong 88 năm qua , trường học đã thu được hơn 88 triệu đô-La bất động sản trong khu vực allston của Boston mà không tiết lộ danh tính của nó cho người bán tương lai .	Trong suốt tám năm qua , trường học đã thu được hơn 88 triệu trong bất động sản ở khu vực allston của Boston trong khi còn lại hoàn toàn vô danh ngay cả với học sinh của chính mình .	neutral
Uh có nhưng rồi có quá nhiều người bạn có quá nhiều quan điểm khác nhau như vậy bạn không nên có tốt tôi không nên phải làm điều này hoặc tôi không nên làm điều đó và tất cả những thứ khác mà tôi không muốn lấy liên quan và	Quan điểm có xu hướng thay đổi .	entailment
Um-Hum nên anh nghĩ một trong những ngày này anh sẽ trở lại trở thành một kỹ sư là điều anh nghĩ	Một trong những ngày này , anh sẽ quay lại học .	neutral
Ngay trên bờ sông ; cung cấp một khí quyển chính thức hơn và một nơi tuyệt vời để bắt được một hoàng hôn .	Nó có một quan điểm khủng khiếp của hoàng hôn .	contradictory
Để chắc chắn rằng bất kỳ yếu tố khâu nào là bài viết chính hãng ( như phản đối với một danh sách nhập khẩu hoặc máy tính thấp kém ) , hãy tìm kiếm một con hải cẩu dẫn đầu với một m , Biểu tượng của ibtam nghĩa là nó được chứng nhận bởi cái de bordado , tapecaras e arte à sanato da madeira ( viện thêu thêu , tấm thảm , và thủ công ) , một tổ chức đảo chính thức có một showroom / bảo tàng trên rua visconde de anadia , 44 .	Có một con hải cẩu để thể hiện sự xác thực .	entailment
Tuy nhiên , sự tự tin của tôi trong anh ta , trong một thời gian có thể bị kết thúc , hoàn toàn được khôi phục từ khi niềm tin của anh ta trong sự ngây thơ của alfred inglethorp đã trở nên quá trình minh bạch	Tôi cảm thấy kẻ giết người thực sự bây giờ nên dễ dàng hơn để xác định .	neutral
( Điển ' s từ điển cho kế toán ) hợp đồng thẩm quyền - thẩm quyền hợp đồng là một nhóm nhỏ của nhà cầm quyền ngân sách .	Thẩm quyền hợp đồng phải được cung cấp bởi các nhà cầm quyền tài chính .	neutral
Công ty đã từng tập hợp , poirot rose từ chỗ ngồi của anh ta với không khí của một giảng viên phổ biến , và cúi đầu lịch sự với khán giả của anh ta .	Poirot Rose từ ghế ngồi của anh ta , cúi đầu và bắt đầu nói chuyện với khán giả .	neutral
Đó sẽ là một niềm vui mặc đồ jane .	Mặc quần áo jane sẽ rất thú vị đấy .	entailment
Engakuji là phức tạp ngôi đền lớn nhất của kamakura ; thường xuyên bị cháy bởi lửa và động đất , 17 trong số 46 tòa nhà gốc đã sống sót .	Không có các tòa nhà gốc ở engakuji vẫn còn còn lại .	contradictory
Trong việc áp dụng yêu cầu này , các yếu tố sau có thể ảnh hưởng đến sự đánh giá của kiểm toán của kiểm toán .	Ảnh hưởng của những yếu tố sau đây là có thế .	entailment
Làm cho họ sống gần bằng	Nhà họ có ở gần đây không ?	entailment
Lịch sử loại bỏ các luật lệ .	Những luật pháp yếu đuối khi nói về quá khứ và tương lai .	neutral
Giờ thì bảo vệ đang chiến đấu trở lại .	Conservatives đang chiến đấu ngay bây giờ .	entailment
Sự Kiên Cường ? Zquez chân dung của nữ hoàng xấu xí marianna của áo ; sự mạnh mẽ huyền bí của el greco trên cái ribera ' s gruesomely tốt đẹp-Humored câu lạc bộ bộ lạc bộ .	El Greco là một họa sĩ tiếng tây ban nha nổi tiếng mà công việc thường xuyên tôn giáo .	neutral
Có những mối quan hệ tốt giữa sant antoni và cả hai calet ? Rida và calebadella , với kết quả rằng cả hai vịnh đã được phát triển .	Với những mối quan hệ tốt đẹp , cả hai khoang đều được phát triển .	entailment
