premise	hypo	label
"呃 , 嗨 , 伙计 们 , 丹尼尔 说 温顺 .	丹尼尔 向 所有人 打招呼 尽管 他 很 害羞	neutral
哦 , 嗯 , 我 和 一个 关于 圣安东尼奥 的 人 谈过	我 和 一个 关于 达拉斯 的 人 谈 过 了	contradictory
一个 朦胧 的 早晨 使 现场 更 具 启发性 .	在 巴黎 的 一个 朦胧 的 早晨 让 人们 想起 了 过去 时代 的 古老 影像 .	neutral
由于 美国 的 交货 成本 合理化 .s. , 人口 稀少 地区 的 邮政 密度 高于 法国 人口 稀少 地区 的 密度 .	邮政 密度 是 指 在 某 一 地区 交付 的 垃圾 邮件 数量 .	contradictory
15年 四月 至 十二月 在 伊斯坦布尔 以西 15 公里 ( 9 英里 ) 的 veliefendi 赛马场 举行 比赛 .	年 四月 至 十二月 在 veliefendi 赛马场 举行 比赛 .	entailment
2000年 美国 的 无 水氨 生产 约 为 17,400 , 000 吨 ( 相当 于 无 水 ) , 明显 消费 为 22,000 , 000 吨 , 约 4,600 , 000 吨 通过 净 进口 满足 , 如 2001年 美国 版 所 示 .	美国 每年 不 生产 任何 无 水 氨.	contradictory
哦 , 是的 , 他们 这样 做 , 我 的 意思 是 在 北 德克萨斯州 , 他们 做 了 一点点 你 知道 如果 你 想 去 这个 特定 的 电影 或 演唱会 或 一个 折扣 的 东西 这里 的 大 东西 在 这里 是 竞技 呢 , 如果 你	我 试 着 拿 到 打折 的 价格 当 我 可以 .	neutral
在 过去 八 年 里 , 学校 在 波士顿 的 allston 区 获得 了 超过 888.8万 美元 的 房地产 , 但 没有 向 准 卖家 透露 其 身份 .	在 过去 的 八 年 里 , 学校 在 波士顿 的 allston 区 获得 了 88 多 万 人 的 房地产 , 同时 还 对 自己 的 学生 完全 匿名 .	neutral
嗯 , 这 是 很 多 的 人 你 得到 这么 多 的 不同 的 意见 喜欢 你 不 应该 有 好 的 , 我 不 应该 不得不 做到 这 一 点 , 或者 我 不 应该 做到 这 一 点 和 所有 其他 的 东西 我 不 想 要 的 . 介入 和 参与	意见 往往 不同 .	entailment
嗯哼 , 所以 你 觉得 这 几 天 你 要 回去 做 一个 工程师 , 这 是 你 的 想法	总 有 一 天 你 会 回去 学习 的	neutral
在 海 旁 , 提供 一个 更 正式 的 气氛 和 一个 很 好 的 地方 来 赶上 日落 .	它 对 日落 有 一个 可怕 的 看法 .	contradictory
要 确保 任何 缝纫 物品 都 是 真正 的 文章 ( 相 对于 一个 低劣 的 进口 或 机器制 造 的 作品 ) , 寻找 一个 带有 m的 铅 印章 , 的 的 标志 意味着 它 已经 得到 了 instituto de bordado 的 认证 .- arte ? sanato da 马 ( madeiran 刺绣 , 挂毯 和 手工艺品 研究所 ) , 一个 官方 岛屿 组织 , 在 rua visconde de anadia 设有 陈列室 / 博物馆 , 44.年 .	有 一个 印章 显示 真实性 .	entailment
然而 , 我 对 他 的 信任 已经 完全 消退 , 因为 他 对 阿尔弗雷德·巴克 斯 的 无罪 的 信念 已经 得到 了 如此 大 的 胜利 .	我 觉得 真正 的 杀人犯 现在 应该 更 容易 决定了	neutral
( 科勒 的 会计师 词典 ) 合同 管理局 合同 管理局 是 预算 授权 的 一 部分 .	合同 授权 必须 由 金融 当局 批准 .	neutral
该 公司 曾经 集合 , 波洛 从 他 的 座位 上 升起 一 位 受 欢迎 的 讲师 , 并 谦恭地 向 他 的 观众 鞠躬 .	波 洛 从 他 的 座位 上 升起 , 鞠躬 并 开始 向 观众 讲话 .	neutral
这 将 是 一个 愉快 的 打扮 简 .	打扮 简 会 很 愉快 的	entailment
Engakuji 是 镰 仓 最 大 的 寺庙 建筑群 , 经常 受到 火灾 和 地震 的 破坏 , 原来 的 46 座 建筑 中 有 17 座 幸存 下来 .	位于 engakuji 的 原始 建筑物 没有 一个 仍然 留下 .	contradictory
在 适用 这项 规定 时 , 下列 因素 可能 影响 审计员 对 控制权 的 评估 .	以下 因素 的 影响 是 可能 的 .	entailment
他们 住 在 附近 吗 ?	他们 的 房子 在 这 附近 吗 ?	entailment
历史 违背 了 法律 .	在 谈论 过去 和 未来 时 , 法律 软弱无力 .	neutral
现在 保守派 正 在 反抗 .	保守派 现在 正在 战斗 .	entailment
不妥协 的 威尔 ? 奥地利 丑陋 女王 玛丽 安娜 的 zquez 肖像 ; el greco 在 管 里韦拉 的 有力 的 神秘 基督 , 来势 狰的的具乐部 脚.	El greco 是 一个 非常 著名 的 西班牙 画家 , 其 工作 常常 是 宗教性 的 .	neutral
圣 安东尼 和 都 之间 有 很 好 的 道路 连接 吗 ? rida 和 calebadella , 结果 两 个 海湾 现 已 发展 起来 .	有 了 良好 的 道路 连接 , 两 个 海湾 都 已 发展 起来 .	entailment
如果 你 想 这样 , 至少 你 知道 你 不 会 有 任何 惊喜 你 可以 订购 任何 类型 的 你 知道 的 服务 , 但 你 有 一个 很 好 的 机会 , 你 知道 不得不 拿 起 至少 一部分 的 条例 草案 自己 .	如果 你 想 要 的 任何 服务 , 你 可能 要 买单 .	entailment
个体 经营者 商店 已经 不 在 这里 了 , 但 您 可以 参观 一 家 丝绸 编织 厂 , 一 家 陶瓷厂 和 佛山 民间艺术 工作室 , 在 那里 你 可以 看到 工人 制作 中国 灯笼 , 雕刻 雕塑 , 绘画 卷轴 和 切割 复杂 的 设计. 在 纸上	工人 们 以 极 大 的 热情 雕刻 雕塑 和 油漆 卷轴 .	neutral
真的 , 欧 内斯特 爵士 向 法官 提 出 抗议." 这些 问题 并 不 相关 ." 欧内斯特 爵士 鞠躬 , 并 向 他 的 箭 开 了 枪 .	欧 内斯特 爵士 把 他 的 头 稍微 弯 了 下来 , 并 继续 .	entailment
这 房子 很 简单 , 很 简单 , 有 一 间 卧室 , 一 间 小 厨房 , 还有 几 间 社交室 .	房子 很 大 , 有 十 多 间 卧室 , 一个 巨大 的 厨房 , 还有 一个 大 规模 的 奥林匹克 游泳池 .	contradictory
小说 有 它 的 辉煌 , 但 隐藏 只 是 肮脏 的 .	隐藏 的 东西 只 是 脏 的 , 而 在 小说 中 有 荣耀	entailment
嗯 , 但 我 认为 你 会 看到 这 发生 的 事情 你 会 看到 这个 高风险 人们 付出 溢价 , 但 他们 必须 找到 一个 方法 来 证明 它 .	在 高危人群 开始 支付 保险费 之前 需要 一 段 时间 .	neutral
有 孩子 需要 娱乐 吗 ?	没有 孩子 想 得到 娱乐 .	contradictory
希望 华尔街 将 采取 自愿 步骤 解决 这些 问题 , 然后 才 被 迫 采取 行动 .	华尔街 面临 着 一些 问题 , 需要 加以 解决 .	entailment
好 足球 我 喜欢 两 队 纽约 巨人 队 第二 队 是 突袭 者 队	纽约 巨人 队 和 突袭 者 队 是 我 最 喜欢 的 足球 球队 .	entailment
他 已经 不 知道 了 , 现在 接受 了 , 他 的 意思 是 在 第一 次 机会 离开 这里 , 他 肯定 能 做到 这 一 点 .	医生 办公室 是 一个 可怕 的 地方 , 他 想 要 出去 .	neutral
是的 , 这 是 奇怪 的 , 因为 它 并 不 奇怪 , 因为 我 使用 相同 的 方式 , 我 甚至 到 今天 你 知道 一些 蔬菜 真 的 让 我 关闭 , 但 当 你 读 这么 多 的 信息 说 这 是 一个 更 健康 的 方式 去 . 你 知道 , 这 就 是 你 的 身体 想 要 这 是 你 的 身体 真的 需要 , 当 你 想到 什么 是 真正 的 原因 你 吃 我 知道 , 我 知道 这 是 一 种 味道 , 因为 我 是 男孩 我 是 一个 尝试 的 人 , 但 我 是 一个 尝试 的 人 , 但 我 是 一个 尝试 的 人 , 但	我 是 一个 品味 的 人 和 所有 蔬菜 味道 很 好 不 像 其他 类型 的 食物	contradictory
在 公众 地方 , 有 一个 国家 是 这样 做 的	在 公共场所 , 绝对 没有 任何 地方 可以 这样 做 ,	contradictory
有 一 次 拉斯维加斯 展厅 充满 了 顶级 娱乐 明星 , 喜剧 演员 , 制作 节目 和 跳舞 的 女孩 , 可以 以 非常低 的 价格 享受 .	由于 通货膨胀 和 生产 价值 , 拉斯维加斯 现在 显示 了 更 多 的 代价 .	neutral
嗯 , 坚持 那些 东西 , 他们 可以 只 是 所有 他们 必须 做 的 , 我 的 意思 是 那 不 会 花费 大量 的 钱 和呃 ,	他们 不 会 花 太 多 钱 只 是 坚持 那些 东西 .	entailment
我们 已经 走 了 , 我们 沐浴 在 溪流 中	除了 在 溪流 中 洗澡 外 , 我们 还 去 了 温泉浴场 和 桑拿 浴室 .	neutral
在 大陆 , 1580年 发生 了 更 大 的 入侵 , 当时 西班牙 的 菲利普 二 世 宣布 自己 为 葡萄牙 国王 , 并 将 他 的 军队 越过 边界 .	西班牙 的 菲利普 二 世 入侵 葡萄牙 .	entailment
这 涉及 一个 上午 或 下午 的 理论 和 浅水 工作 , 给 你 一个 机会 试试 基本 技术 , 然后 做 一个 完整 的 开放 水 课程 .	你 不 会 有 机会 用 理论 或 任何 东西 试试 基本 技术	contradictory
计划 第一 阶段 完成 的 倡议 包括 :	该 计划 没有 第二 阶段 , 因为 它 将 在 一个 步骤 中 进行 .	contradictory
是 啊 , 我 很 好 , 我 绝对 是 为了 它	我 当然 同意 这 一 点 .	entailment
是 啊 , 很 高兴 看到 你们 照顾 好 了 我 认为 什么 改变 了 一切 , 呃 你们 是 你们 唯一 的 人 在 过去 的 两 年 里 为 ti 赚 到 了 任何 钱 .	在 过去 几 年 里 , 没有 人为 ti 赚到 任何 钱 .	contradictory
但 他 所 表现 的 是 任何人 的 猜测	他 的 发言 非常 明确 .	contradictory
你 知道 并 被 关押 在 审判 中	被 释放 , 没有 审判 .	contradictory
我 把 它 颠倒过来 了	我 把 它 翻过来 了	entailment
继续 沿着 这 条 路 到达 美丽 的 沿海 城镇 molyvos ( 也 称 其 古代 名称 , mithymna ) , 是 游客 的 热门 地点 .	Molyvos 是 该 地区 中心 的 一个 小镇 , 不 受 游客 欢迎 .	contradictory
在 筛选 测试 中 , 高度 敏感性 是 最 可 取 的 参数 .	他们 想 保持 低调	contradictory
其他 关键 角色 对 这些 问 责 制 失败 有 何 参与 ?	没有 人 担心 失败 .	contradictory
在 早上 的 紫 树荫 下 , ca' 消息 看到 adrin 站 在 沙丘 练习 的 沙丘 上 .	当 一个 武林 外传 追着 他 , 很多 人 被 称为 "ca' 消息 " 时 , adrin 迷失 了 .	contradictory
我 敢 打赌 , 即使 我 的 猫 可以 做到 这 一 点 ,	我 的 猫 可能 会 这样 做 , 因为 他们 是 辉煌 的 .	neutral
Saint-jean-de-luz 的 东南部 是 ascain , 一个 村庄 广场 被 迷人 的 17 世纪 房屋 和 典型 的 木制 galleried 教堂 包围 .	教 会 是 在 20 世纪 建成 的 .	contradictory
他 清楚 地 说 你 要 修理 天空	他 只是 嘀咕 了 一些 关于 分裂 天空 的 事情 .	contradictory
洛伦佐 伟大 的 兄弟 朱 利亚诺 躺 在 雕塑家 的 麦当娜 和 孩子 下面 的 一个 简单 的 坟墓 里	洛伦佐 和 朱利亚诺 相互 关联	entailment
他们 一直 盯 着 我 好几 个 星期	他们 把 我 留 在 我 自己 的 几 个 星期 .	contradictory
它 在 10 个 分支 办事处 有 大约 100 名 雇员 , 包括 律师 和 支助 人员 .	10 个 分支 机构 有 近 100100 名 雇员 .	entailment
首先 , 我们 采用 了 三 种 替代性 concentrationresponse(c-r ) 功能 来 估计 过早 的 死亡率 .	未 对 发病率 适用 任何 cr 功能 .	contradictory
我们 所 做 的 只 是 检查 前 两 个 债权人 把 他们 的 集体 份额 分为 12.5万 美元	前 两 个 债权人 正确 地 分割 了 它们 的 股份 .	entailment
然而 , 在 这个 时代 没有 多少 证据 表明 博物馆 的 一些 陶瓷 , 几 个 防御 工事 , 一个 灌溉 壕沟 网络 .	这个 时代 没有 什么 证据 可以 证明 .	entailment
, 首席 知识 干事 或 首席 技术 干 事 在 几 个 高级 管理 人员 中 分散 责任 .	首席 干事 经常 在 高级 管理 人员 中 承担 责任 .	entailment
哦 , 不 , 我 找 不 到 很 多 时间 看 电视 和 很多 时间 我 找到 它 在 那 一 天 , 当 我 摇 我 的 小 女孩 睡觉 所以 我 看 很 多 重播 的 老 节目	我 喜欢 看 旧 的 重播 , 因为 我 觉得 他们 平静 .	neutral
所以 这 一 定 会 帮助 税收 和 你 会 回来 的	你 可能 会 得到 更 大 的 退款 .	neutral
聪明 的 安妮 没有 证据	聪明 的 安妮 没有 证据	entailment
是的 , 瑞斯 , 瑞 西 ?	奴隶 跟 里 斯 先生 谈 过 了	neutral
在 圣殿 的 中心 , 一个 小 的 花岗岩 神社 曾经 拥有 荷鲁斯 自己 的 神圣 专辑 .	荷鲁斯 有 一个 神龛 .	entailment
邮政 服务处 的 头等舱 和 优先 邮件 的 国内 费率 .	美国 邮政 管理局 的 优先权 和 第一 类 邮件 的 国内 费率 .	entailment
你 喜欢 这个 摇滚乐 吗 ?	所以 你 不 喜欢 摇滚 ?	contradictory
餐厅 , 烧烤 , 酒吧 .	它 有 一个 餐厅 , 但 没有 烧烤 .	contradictory
你 有 什么 , 我 的 朋友 , 他 哭 了 ? , 你 留 在 那里 像 , 你 怎么 说 ? , 啊 , 是 啊 , 卡住 的 猪 ? " 我 解释 说 我 害怕 擦 掉 任何 脚 痕 .	当 他 问 我 这个 问题 时 我 什么 都 没 说	contradictory
不过 , 这样 的 表演会 令 博物馆 在 艺术 世界 上 看到 自己 , 往往 是 有 争议 的 部分 .	博物馆 不 想 在 艺术 世界 里 看 得 太 近 了	neutral
但 你 会 找到 渔民 , 其中 许多 是 约 600 名 genoese 雇佣军 国王 查尔斯 三世 在 突尼斯 的 tabarka 岛 被 囚禁 的 直接 后裔 , 因此 是 名.	Tabarka 岛 是 土耳其 的 一 部分 .	contradictory
虽然 我们 允许 人们 给 他们 的 孩子 肾脏 , 但 我们 不 允许 他们 捐 出 他们 的 心脏 .	你 不 能 总是 捐 器官 给 你 的 孩子 .	neutral
Unbar , 弗朗西斯科 ! 他 用 西班牙文 打电话 来	他 用 西班牙文 打电话 给 弗朗西斯科	entailment
委员会 不 愿 建议 对 产生 此 种 后果 的 [ 规约 ] 作出 解释 , 如果 没有 明确 的 国会 意图 承担 这种 负担 .	除非 国会 表示 有意 施加 这种 负担 , 否则 委员会 不 愿 建议 对 产生 此 种 后果 的 [ 规约 ] 作出 解释 .	entailment
谁 会 有 ? "	议长 不 知道 是 谁	neutral
我 的 妻子 和 女儿 是 做 莱利 的 人.	我 的 祖母 和 奶奶 的 同性恋 情人 在 做 莱利 .	contradictory
绕 过 泻湖 和 岛 上 的 村庄	回水 里 的 游乐场 很 受 欢迎	neutral
酒精 的 使用 和 创伤 .	创伤 是 酗酒 的 主要 原因 .	neutral
在 仙娜 和 赫拉克勒斯打 电视 节目 的 文化 中 , 更 有趣 的 是 , 你 是 一个 勇敢 的 战士 在 做 生意 , 而 不 是 承认 你 是 一个 矮胖 的 工作 人员 , 其 最 大 胆 的 行动 是 起草 一 份 大胆 措辞 的 备忘录 .	齐 娜和 赫拉克勒斯都 在 哥伦比亚 广播 公司 的 节目 上 打	neutral
Laibson 的 不 完美 的 哄骗 面临 一个 非常 微妙 的 问题 -- 他们 不仅仅 是 权衡 成本 和 利益 , 他们 参与 了 针对 他们 未来 自我 的 战略 游戏 .	Laibson 有 自私 的 人 跟着 他 .	contradictory
但 如果 他们 抓到 我...	但 如果 他们 杀 了 我	contradictory
当然 , 这 场 胜利 给 她 的 眼睛 带来 了 泪水 , 并 在 印度 给 妈妈 打 了 电话 .	她 给 她 父亲 打 了 电话 , 她 输 了 , 笑 得 像 她 一样 .	contradictory
[ 纽约 时报 ] 的 [ 珍妮特·布莱克 ] 说 , 这部 电影 正是 因为 它 是 衍生 的 -- 它 的 明星 , 马特·狄龙 和 加里·西尼斯 , 模仿 通常 嫌犯 的 角色 , 给 他们 带来 极 大 的 梳妆 打扮 .	电影 明星 马特·狄龙 和 加里·西尼斯 .	entailment
穆斯林 的 分治 运动 由 伦敦 训练 的 孟买 律师 穆罕 穆德·阿里 · 真纳 领导 .	穆罕 穆德·阿里·吉纳 去 伦敦 竞选 分治 .	contradictory
这 是嗯 , 这 是 令 人 惊讶 的 便宜 比 它 是	这 是 更 昂贵 的 方式 .	contradictory
汽车 包括 小型 卡车 .	小 卡车 不 是 很 好 的 汽车 .	neutral
你 很 安全 ." 她 的 呼吸 更 正常 , 颜色 又 回到 了 她 的 脸颊 .	她 开始 从 她 经历 过 的 轻微 冲 击中 恢复 过来	neutral
可能 是 这样 的 嗯哼	可能 是的 , 嗯 , 嗯.	entailment
在 早期 失败 之后 , 哈勃 现在 为 宇宙 提供 了 重要 的 线索 .	哈伯 早就 失败 了 因为 他们 没有 做出 足够 的 发现	neutral
他们 都 是 从 底部 回来 的	他们 从 底部 反弹 .	entailment
一个 拥有 90% 最高 可 允许 的 电子 利率 补贴 的 图书馆 , 仍 会 发现 自己 每月 支付 186.186. 美元 的 因特网 账单 .	图书馆 最高 补贴 为 90	neutral
我 从来 没有 在 一个 小 联盟 城市 直到 我 来到 达拉斯 , 我们 是 一个 小 联盟 城市 当 我 来到 这里 五十九 , 我 立即 买 了 季票 呢	达拉斯 一直 在 专业 .	contradictory
只 是 一个 预感 .	这 只 是 一个 猜测	entailment
[ 法律 服务 规划 指南	[ 指南 ] 是 用于 法律 服务 规划 的 指南 .	entailment
是 啊 , 我 认为 他们 做 了 一个 相当 好 的 工作 , 但 他们 没有 遵循 它 确切 的 , 但 他们 确实 给 了 它 你 知道 它 是 公正 的 .	他们 做 了 一个 很 好 的 引渡 .	entailment
美利坚 合众国 的 公民 有 权 为 向 人类 提供 一个 更 广泛 和 更 自由 的 政策 的 例子 而 鼓掌 .	美国 公民 应该 为 自己 感到 骄傲 .	entailment
