premise	hypo	label
Az iskola az elmúlt nyolc évben több mint 88 millió dolláros ingatlant vásárolt a bostoni Allston részlegben anélkül, hogy feltárná identitását a leendő eladóknak.	Az elmúlt nyolc évben az iskola több mint 88 millió ingatlanot szerzett meg Bostonban az Allston-szakaszban, miközben a saját diákjainak is teljesen anonim marad.	neutral
Ez csak annyi ember van, aki annyira sok különböző véleményt kap, mint amilyennek nem kellett volna, ha nem kellett volna ezt tennem, vagy nem kellene ezt csinálnom, és minden más dolgot nem akarok részt venni és	A vélemények változóak.	entailment
um-hum, úgy gondolja, hogy ezek közül a napok közül az egyik meg fog térni, hogy mérnök legyen	Az egyik ilyen nap vissza fog térni a tanuláshoz.	neutral
Jobb a vízparton; formálisabb légkört kínál, és remek hely a naplemente elkapására.	Szörnyű kilátás nyílik a naplementére.	contradictory
Annak érdekében, hogy minden kézimunka a valódi cikk legyen (az alacsonyabb behozatali vagy gépi darabokkal szemben), keresse meg az ólomtömítést egy M, az IBTAM jelképével, ami azt jelenti, hogy azt az Instituto de Bordado tanúsította, Tapecaras e Arte? sanato da Madeira (Madeirai Hímzés-, Kárpit- és Kézműves Intézet), egy hivatalos szigetszervezet, amely bemutatóteremmel / múzeummal rendelkezik a Rua Visconde de Anadia-n, 44.	Van egy pecsét, amely hitelességet mutat.	entailment
Azonban abban a bizalomban, amely egy időben meglehetősen gyengült, teljesen visszaállt, hiszen Alfred Inglethorp ártatlanságába vetett hite igencsak győzedelmes volt.	Éreztem, hogy az igazi gyilkosnak most már könnyebben meg kell határozni.	neutral
(Kohler könyve a könyvelőknek) SZERZŐDÉSI HATÓSÁG - A szerződéses hatóság a költségvetési hatóság részhalmaza.	A szerződő hatóságot a pénzügyi hatóságnak kell megadnia.	neutral
A cég egyszer összeszerelt, Poirot egy népszerű előadó levegőjével felállt, és udvariasan meghajolt a közönségének.	Poirot felállt a székéből, meghajolt, és elkezdte kezelni a közönséget.	neutral
Jane öröm öltözködés lesz.	A Jane öltözködése élvezetes lesz.	entailment
Engakuji a Kamakura legnagyobb templomkomplexuma; a tűz és a földrengés miatt gyakran az eredeti 46 épületből 17 maradt fenn.	Az Engakuji-i eredeti épületek egyike sem maradt fenn.	contradictory
E követelmény alkalmazása során a következő tényezők befolyásolhatják az ellenőrök értékelését	A következő tényezők hatása lehetséges.	entailment
élnek a közelben	A házuk itt van?	entailment
A történelem megsérti a törvényeket.	A törvények gyengeek, amikor a múltról és a jövőről beszélnek.	neutral
Most a konzervatívok harcolnak.	A konzervatívok most küzdenek.	entailment
a kompromisszum nélküli Vel? ¡Zquez Ausztria Marianna királyné portréja; El Greco erőteljesen misztikus Krisztus a rózsa Ribera rémisztően jó humoros The Club Foot.	El Greco rendkívül híres spanyol festő volt, akinek munkája gyakran vallásos volt.	neutral
Jó közúti kapcsolatok vannak a Sant Antoni és a CaleT között? Ida rida és CaleBadella, aminek eredményeképpen mindkét öböl kialakult.	A jó közúti összeköttetésekkel mindkét öblöt fejlesztették ki.	entailment
és ha igen, ha legalább annyit akarsz, hogy tudod, hogy nem lenne meglepetésed, megrendelhetsz bármilyen típusú szolgáltatást, amit akarsz, de jó esélyed van arra, hogy tudod, hogy a számla legalább egy részét fel kell venned saját magad	Előfordulhat, hogy a kívánt számlát megrendelheti.	entailment
Az egyes kézművesek üzletei már nincsenek itt, de meglátogathat egy selyemszövetgyárat, kerámiagyárat és a Foshan Népművészeti Stúdiót, ahol megfigyelhetjük a kínai lámpákat, faragott szobrokat, festő tekercseket és bonyolult terveket. papírban.	A munkavállalók nagy lelkesedéssel faragják a szobrokat és a festék tekercseket.	neutral
"Valóban, Sir Ernest tiltakozott a bíró ellen, ""ezek a kérdések nem relevánsak."" Sir Ernest meghajolt, és lövése után a nyíl haladt."	Sir Ernest kissé meghajlította a fejét, és folytatta.	entailment
A ház meglepően kicsi és egyszerű, egy hálószobával, egy kis konyhával és egy pár szociális helyiséggel.	A ház nagyon nagy, tíz hálószobával, hatalmas konyhával és teljes méretű olimpiai medencével büszkélkedhet.	contradictory
A fikciónak megvan a dicsősége, de az elrejtés pusztán zavaros.	A dolgok elrejtése csak piszkos, míg a fikcióban dicsőség van	entailment
um, de azt hiszem, időben el fogjátok látni, hogy megtörténik, hogy látni fogod, ahol a magas kockázatú emberek prémiumot fizetnek, de meg kell találniuk a módját annak bizonyítására.	Időbe telik, mielőtt a magas kockázatú emberek prémiumot fizetnek.	neutral
Vannak-e olyan gyerekek, akiket szórakoztatni kell?	Egyik gyerek sem akar szórakozni.	contradictory
Remélhetőleg a Wall Street önkéntes lépéseket tesz a problémák megoldására, mielőtt kényszerülne.	A Wall Streetnek problémái vannak, amelyekkel foglalkozni kell.	entailment
oké pro foci szeretem a két csapatot, a New York-i óriásokat, a második a Raiders	A New York-i óriások és a Raiders a kedvenc csapataim a futballban.	entailment
Nem csoda, és most elfogadta; az első esélytől el akart menni innen, és valahogy biztos volt benne.	Az orvosok irodája szörnyű hely volt, és kiment.	neutral
igen, ez furcsa, mert ez nem furcsa, mert ugyanúgy használom, és még a mai napig is tudom, hogy néhány zöldség tényleg kikapcsol, de amikor oly sok információt olvassz, ami azt mondja, hogy ez egészségesebb módja annak, hogy tudod, és ez az, amit a tested akar, ez az, amit a testednek valóban szüksége van, és mikor gondolod, hogy mi az igazi oka az étkezésemnek, tudom, hogy az ízlés miatt van, mert én vagyok ia íze személy, de	Én vagyok az ízléses személy, és minden más zöldség nagyon kedves, ellentétben más típusú élelmiszerekkel	contradictory
a nyilvános helyeken van egy olyan állam, amely ezt az utat teszi meg	a nyilvános helyeken nincs semmi hely, ami ezt teszi	contradictory
Egyszer, Las Vegas bemutatótermei tele voltak szórakoztató fejdíjakkal, komikusokkal, produkciós előadásokkal és táncos lányokkal, akik nagyon kedvező áron élvezhették.	Az infláció és a termelési érték miatt Las Vegas most már többet lát.	neutral
ne ragaszkodj ezekhez a dolgokhoz, és csak annyit kell tennie, amire szükségük van, azt értem, hogy nem fog sok pénzt és költséget fizetni	Nem sok pénzbe kerülne, hogy csak ragaszkodjon ezekhez a dolgokhoz.	entailment
olyan utakon mentünk, amelyeket a folyókban fürdünk	A patakok fürdése mellett fürdők és szaunák is elmentek.	neutral
A kontinensen még nagyobb jelentőségű invázió következett be 1580-ban, amikor II. Philip Philip kijelentette magát Portugália királyának, és a határon áthaladt hadseregei.	Spanyolország II. Philipe megszállta Portugáliát.	entailment
Ez magában foglalja a reggeli vagy délutáni elméleti és sekélyvízi munkát, amely lehetőséget ad arra, hogy kipróbálhassa az alapvető technikákat, mielőtt elkötelezné magát egy teljes szabadtéri pályán.	Nem kapsz esélyt arra, hogy az elméleti vagy bármi más alapvető technikákat kipróbálja.	contradictory
A terv I. fázisában befejezett kezdeményezések a következők:	Nincs a terv 1. fázisa, mivel mindezt egy lépésben hajtják végre.	contradictory
Igen, jól vagyok, biztos vagyok benne	Biztosan egyetértek vele.	entailment
Igen, igen, örülök, hogy mindent jól gondoltam, azt hiszem, mi mindent megváltoztatott, és csak annyit jelentett, hogy mind az egyetlen, ami az elmúlt két évben TI-t fizet.	Az elmúlt években senki nem tett pénzt a TI számára.	contradictory
De mit jelent az, amit megmutat, bárki hiszem.	Előadása rendkívül világos volt.	contradictory
tudod és megtartották a tárgyalásra	Megjelent, és nem próbált.	contradictory
Fejjel lefelé fordítottam.	Megfordultam.	entailment
Folytassa az utat, hogy elérje a szép tengerparti város Molyvos (más néven ősi neve, Mithymna), egy népszerű hely a turisták számára.	Molyvos a város központjában fekvő város, amely egyáltalán nem népszerű a turisták számára.	contradictory
Szűrővizsgálathoz a legérzékenyebb a nagy érzékenység.	Alacsony érzékenységgel akartak lenni.	contradictory
Milyen szerepet játszottak más kulcsfontosságú szereplők az elszámoltathatósági hibákkal kapcsolatban?	Senki sem aggódott a hibák miatt.	contradictory
A reggeli ibolya árnyékában Ca 'daan látta, hogy kardja gyakorolja a dűnékben lévő Adrint.	"Adrin elveszett az éjszaka folyamán, amikor egy kardforgató üldözi őt, amit sokan ""Ca"" daanként ismertek."	contradictory
Fogadok, hogy a macskáim is meg tudják csinálni	A macskáim valószínűleg ezt teszik, mert ragyogóak.	neutral
Saint-Jean-de-Luz-tól délkeletre található Ascain, egy falu térrel körülvéve, melyet varázslatos 17. századi házak és tipikus fából készült galériás templom vesz körül.	A templom a 20. században épült.	contradictory
Nyilvánvalóan azt mondta, hogy javítanod kell az eget.	Csak valamit motyogott az égbontásról.	contradictory
Lorenzo a csodálatos és a testvére Giuliano a szobrász Madonna és gyermekei alatt álló egyszerű sírokban rejlik, amelyeket a család védőszentjeinek, Cosmas és Damian kisebb művészi szobrokkal párosítanak.	Lorenzo és Giuliano egymással kapcsolatban álltak.	entailment
Hetekig folyamatosan figyeltek rám.	Hetekig magamra hagytak.	contradictory
Mintegy 100 alkalmazottat foglalkoztat, köztük ügyvédeket és támogató személyzetet 10 fiókban.	A 10 fióknak közel 100 alkalmazottja volt.	entailment
Először három alternatív koncentrációs válasz (C-R) funkciót alkalmaztunk a korai halálozás előfordulásának becslésére.	Az incidenciára nem került sor CR függvényre.	contradictory
Mindössze annyit tettünk, hogy meggyőződtünk arról, hogy az első két hitelező megfelelően megosztotta 125 dolláros kollektív részesedését	Az első két hitelező helyesen osztotta meg részvényeit.	entailment
Azonban a korszakban kevés bizonyíték van a múzeum kerámiájára, néhány erődítményre, az öntöző árkok hálózatára.	Kevés bizonyíték maradt ebből a korszakból.	entailment
, a vezető tudásért felelős tisztek vagy fő technikai tisztviselők), amelyek több felsővezetői felelősséget terjesztenek.	A vezető tisztségviselők gyakran terjesztik felelősségüket a felső szintű vezetők körében.	entailment
ó, nem is találok sok időt a tévénézésre és sok időre, amikor a nap folyamán találom, amikor aludni kezdek a kislányom, és sok régi runnunst nézek.	Élvezem a régi rermunokat, mert nyugtatónak találom őket.	neutral
így minden bizonnyal segít az adókban, és mit fogsz visszaszerezni	Valószínűleg sokkal nagyobb visszatérítést kapsz.	neutral
Az okos Annie nem volt bizonyíték.	Az okos Annie nem volt bizonyíték.	entailment
Igen, Mistuh Reese, suh?	A rabszolga beszélt Reece úrral.	neutral
A szentély szívében egy kis gránit szentély tartotta magát Horus szent barokkának.	Horusnak van szentélye.	entailment
A postai szolgáltatás belföldi árai az első osztályú és a prioritású levelekhez a fent leírt bejövő levelek terjesztéséhez.	A fentiekben leírt elsőbbségi és első osztályú e-mailek belföldi tarifáit alkalmazza.	entailment
tetszik egy rock és roll egyáltalán	Szóval nem olyan, mint a rock és roll?	contradictory
Étkező, grill, kocsma.	Van egy étkező, de nincs grill.	contradictory
"Mit mondott, barátom, kiáltott, ""hogy ott maradsz, hogyan mondod?"", Ah, igen, a megragadt sertés?"	Nem mondtam semmit, amikor megkérdezte ezt a kérdést.	contradictory
De egy ilyen műsor azt jelentette volna, hogy a múzeum keményen megnézte saját, gyakran ellentmondásos részét a művészeti világban.	A múzeum nem akarta túlságosan szorosan belenézni a művészeti világba.	neutral
De olyan halászokat talál, akik közül sokan mintegy 600 génói zsoldos közvetlen utódai III. Károly király megmentették a fogságból Tunézia Tabarka szigetén, így a nevét.	A Tabarka-sziget Törökország része.	contradictory
És bár megengedjük az embereknek, hogy a vesére adjanak gyermeküket, nem engedjük meg, hogy adományozzák a szívüket.	Nem mindig adhatsz szerveket gyermekének.	neutral
Unbar, Francisco! spanyolul hívott.	A franciául spanyolul hívja.	entailment
A Bizottság nem hajlandó javasolni az ilyen következményeket előidéző alapszabály értelmezését, hiányzik egy kifejezett kongresszusi szándék, hogy az ilyen terheket kivesszük.	Hacsak a kongresszus nem fejezi ki szándékát, hogy ilyen terheket szabjanak ki, a Bizottság nem hajlandó javasolni az ilyen következményekkel járó alapszabály értelmezését.	entailment
"Ki lehetne? """	A hangszóró nem tudja, ki az.	neutral
A feleségem és a lányom Riley-t csinálják.	Nagymamám és nagymamám leszbikus szeretője Riley-t csinálja.	contradictory
Vegyünk egy backwaters utat a lagúnákon és a szigetfalvakon.	A hátsó túrák népszerűek ezen a területen.	neutral
